article_url,title,doi,publication_date,author,abstract,archive_url,import_date
https://firstmonday.org/ojs/index.php/fm/article/view/1236,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/184,2025-01-21 13:41:57
https://firstmonday.org/ojs/index.php/fm/article/view/1244,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/184,2025-01-21 13:41:57
https://firstmonday.org/ojs/index.php/fm/article/view/1245,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/184,2025-01-21 13:41:57
https://firstmonday.org/ojs/index.php/fm/article/view/1243,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/184,2025-01-21 13:41:57
https://firstmonday.org/ojs/index.php/fm/article/view/1242,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/184,2025-01-21 13:41:57
https://firstmonday.org/ojs/index.php/fm/article/view/1252,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/185,2025-01-21 13:42:00
https://firstmonday.org/ojs/index.php/fm/article/view/1253,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/185,2025-01-21 13:42:00
https://firstmonday.org/ojs/index.php/fm/article/view/1251,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/185,2025-01-21 13:42:00
https://firstmonday.org/ojs/index.php/fm/article/view/1250,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/185,2025-01-21 13:42:00
https://firstmonday.org/ojs/index.php/fm/article/view/1249,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/185,2025-01-21 13:42:00
https://firstmonday.org/ojs/index.php/fm/article/view/1248,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/185,2025-01-21 13:42:00
https://firstmonday.org/ojs/index.php/fm/article/view/1247,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/185,2025-01-21 13:42:00
https://firstmonday.org/ojs/index.php/fm/article/view/1246,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/185,2025-01-21 13:42:00
https://firstmonday.org/ojs/index.php/fm/article/view/1254,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/186,2025-01-21 13:42:05
https://firstmonday.org/ojs/index.php/fm/article/view/1258,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/186,2025-01-21 13:42:05
https://firstmonday.org/ojs/index.php/fm/article/view/1259,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/186,2025-01-21 13:42:05
https://firstmonday.org/ojs/index.php/fm/article/view/1261,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/186,2025-01-21 13:42:05
https://firstmonday.org/ojs/index.php/fm/article/view/1260,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/186,2025-01-21 13:42:05
https://firstmonday.org/ojs/index.php/fm/article/view/1257,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/186,2025-01-21 13:42:05
https://firstmonday.org/ojs/index.php/fm/article/view/1255,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/186,2025-01-21 13:42:05
https://firstmonday.org/ojs/index.php/fm/article/view/1256,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/186,2025-01-21 13:42:05
https://firstmonday.org/ojs/index.php/fm/article/view/1264,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/187,2025-01-21 13:42:08
https://firstmonday.org/ojs/index.php/fm/article/view/1263,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/187,2025-01-21 13:42:08
https://firstmonday.org/ojs/index.php/fm/article/view/1269,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/187,2025-01-21 13:42:08
https://firstmonday.org/ojs/index.php/fm/article/view/1268,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/187,2025-01-21 13:42:08
https://firstmonday.org/ojs/index.php/fm/article/view/1266,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/187,2025-01-21 13:42:08
https://firstmonday.org/ojs/index.php/fm/article/view/1267,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/187,2025-01-21 13:42:08
https://firstmonday.org/ojs/index.php/fm/article/view/1265,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/187,2025-01-21 13:42:08
https://firstmonday.org/ojs/index.php/fm/article/view/1271,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/187,2025-01-21 13:42:08
https://firstmonday.org/ojs/index.php/fm/article/view/1270,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/187,2025-01-21 13:42:08
https://firstmonday.org/ojs/index.php/fm/article/view/1262,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/187,2025-01-21 13:42:08
https://firstmonday.org/ojs/index.php/fm/article/view/1277,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/188,2025-01-21 13:42:12
https://firstmonday.org/ojs/index.php/fm/article/view/1276,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/188,2025-01-21 13:42:12
https://firstmonday.org/ojs/index.php/fm/article/view/1274,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/188,2025-01-21 13:42:12
https://firstmonday.org/ojs/index.php/fm/article/view/1273,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/188,2025-01-21 13:42:12
https://firstmonday.org/ojs/index.php/fm/article/view/1272,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/188,2025-01-21 13:42:12
https://firstmonday.org/ojs/index.php/fm/article/view/1280,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/188,2025-01-21 13:42:12
https://firstmonday.org/ojs/index.php/fm/article/view/1278,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/188,2025-01-21 13:42:12
https://firstmonday.org/ojs/index.php/fm/article/view/1279,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/188,2025-01-21 13:42:12
https://firstmonday.org/ojs/index.php/fm/article/view/1275,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/188,2025-01-21 13:42:12
https://firstmonday.org/ojs/index.php/fm/article/view/1288,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/189,2025-01-21 13:42:19
https://firstmonday.org/ojs/index.php/fm/article/view/1282,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/189,2025-01-21 13:42:19
https://firstmonday.org/ojs/index.php/fm/article/view/1281,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/189,2025-01-21 13:42:19
https://firstmonday.org/ojs/index.php/fm/article/view/1286,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/189,2025-01-21 13:42:19
https://firstmonday.org/ojs/index.php/fm/article/view/1285,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/189,2025-01-21 13:42:19
https://firstmonday.org/ojs/index.php/fm/article/view/1284,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/189,2025-01-21 13:42:19
https://firstmonday.org/ojs/index.php/fm/article/view/1287,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/189,2025-01-21 13:42:19
https://firstmonday.org/ojs/index.php/fm/article/view/1283,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/189,2025-01-21 13:42:19
https://firstmonday.org/ojs/index.php/fm/article/view/1293,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/190,2025-01-21 13:42:23
https://firstmonday.org/ojs/index.php/fm/article/view/1294,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/190,2025-01-21 13:42:23
https://firstmonday.org/ojs/index.php/fm/article/view/1289,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/190,2025-01-21 13:42:23
https://firstmonday.org/ojs/index.php/fm/article/view/1290,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/190,2025-01-21 13:42:23
https://firstmonday.org/ojs/index.php/fm/article/view/1291,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/190,2025-01-21 13:42:23
https://firstmonday.org/ojs/index.php/fm/article/view/1292,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/190,2025-01-21 13:42:23
https://firstmonday.org/ojs/index.php/fm/article/view/1300,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/191,2025-01-21 13:42:27
https://firstmonday.org/ojs/index.php/fm/article/view/1301,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/191,2025-01-21 13:42:27
https://firstmonday.org/ojs/index.php/fm/article/view/1299,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/191,2025-01-21 13:42:27
https://firstmonday.org/ojs/index.php/fm/article/view/1302,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/191,2025-01-21 13:42:27
https://firstmonday.org/ojs/index.php/fm/article/view/1295,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/191,2025-01-21 13:42:27
https://firstmonday.org/ojs/index.php/fm/article/view/1297,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/191,2025-01-21 13:42:27
https://firstmonday.org/ojs/index.php/fm/article/view/1298,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/191,2025-01-21 13:42:27
https://firstmonday.org/ojs/index.php/fm/article/view/1296,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/191,2025-01-21 13:42:27
https://firstmonday.org/ojs/index.php/fm/article/view/1303,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/191,2025-01-21 13:42:27
https://firstmonday.org/ojs/index.php/fm/article/view/1304,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/191,2025-01-21 13:42:27
https://firstmonday.org/ojs/index.php/fm/article/view/1308,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/192,2025-01-21 13:42:31
https://firstmonday.org/ojs/index.php/fm/article/view/1305,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/192,2025-01-21 13:42:31
https://firstmonday.org/ojs/index.php/fm/article/view/1309,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/192,2025-01-21 13:42:31
https://firstmonday.org/ojs/index.php/fm/article/view/1306,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/192,2025-01-21 13:42:31
https://firstmonday.org/ojs/index.php/fm/article/view/1307,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/192,2025-01-21 13:42:31
https://firstmonday.org/ojs/index.php/fm/article/view/1314,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/193,2025-01-21 13:42:35
https://firstmonday.org/ojs/index.php/fm/article/view/1311,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/193,2025-01-21 13:42:35
https://firstmonday.org/ojs/index.php/fm/article/view/1310,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/193,2025-01-21 13:42:35
https://firstmonday.org/ojs/index.php/fm/article/view/1312,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/193,2025-01-21 13:42:35
https://firstmonday.org/ojs/index.php/fm/article/view/1313,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/193,2025-01-21 13:42:35
https://firstmonday.org/ojs/index.php/fm/article/view/1319,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/194,2025-01-21 13:42:38
https://firstmonday.org/ojs/index.php/fm/article/view/1316,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/194,2025-01-21 13:42:38
https://firstmonday.org/ojs/index.php/fm/article/view/1317,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/194,2025-01-21 13:42:38
https://firstmonday.org/ojs/index.php/fm/article/view/1318,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/194,2025-01-21 13:42:38
https://firstmonday.org/ojs/index.php/fm/article/view/1315,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/194,2025-01-21 13:42:38
https://firstmonday.org/ojs/index.php/fm/article/view/1321,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/195,2025-01-21 13:42:41
https://firstmonday.org/ojs/index.php/fm/article/view/1320,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/195,2025-01-21 13:42:41
https://firstmonday.org/ojs/index.php/fm/article/view/1322,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/195,2025-01-21 13:42:41
https://firstmonday.org/ojs/index.php/fm/article/view/1323,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/195,2025-01-21 13:42:41
https://firstmonday.org/ojs/index.php/fm/article/view/1324,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/195,2025-01-21 13:42:41
https://firstmonday.org/ojs/index.php/fm/article/view/1325,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/196,2025-01-21 13:42:44
https://firstmonday.org/ojs/index.php/fm/article/view/1326,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/196,2025-01-21 13:42:44
https://firstmonday.org/ojs/index.php/fm/article/view/1327,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/196,2025-01-21 13:42:44
https://firstmonday.org/ojs/index.php/fm/article/view/1328,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/196,2025-01-21 13:42:44
https://firstmonday.org/ojs/index.php/fm/article/view/1329,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/196,2025-01-21 13:42:44
https://firstmonday.org/ojs/index.php/fm/article/view/1330,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/196,2025-01-21 13:42:44
https://firstmonday.org/ojs/index.php/fm/article/view/1331,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/196,2025-01-21 13:42:44
https://firstmonday.org/ojs/index.php/fm/article/view/1340,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/197,2025-01-21 13:42:48
https://firstmonday.org/ojs/index.php/fm/article/view/1339,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/197,2025-01-21 13:42:48
https://firstmonday.org/ojs/index.php/fm/article/view/1338,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/197,2025-01-21 13:42:48
https://firstmonday.org/ojs/index.php/fm/article/view/1337,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/197,2025-01-21 13:42:48
https://firstmonday.org/ojs/index.php/fm/article/view/1336,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/197,2025-01-21 13:42:48
https://firstmonday.org/ojs/index.php/fm/article/view/1333,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/197,2025-01-21 13:42:48
https://firstmonday.org/ojs/index.php/fm/article/view/1332,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/197,2025-01-21 13:42:48
https://firstmonday.org/ojs/index.php/fm/article/view/1334,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/197,2025-01-21 13:42:48
https://firstmonday.org/ojs/index.php/fm/article/view/1335,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/197,2025-01-21 13:42:48
https://firstmonday.org/ojs/index.php/fm/article/view/1342,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/197,2025-01-21 13:42:48
https://firstmonday.org/ojs/index.php/fm/article/view/1341,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/197,2025-01-21 13:42:48
https://firstmonday.org/ojs/index.php/fm/article/view/1365,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/200,2025-01-21 13:42:52
https://firstmonday.org/ojs/index.php/fm/article/view/1372,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/200,2025-01-21 13:42:52
https://firstmonday.org/ojs/index.php/fm/article/view/1369,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/200,2025-01-21 13:42:52
https://firstmonday.org/ojs/index.php/fm/article/view/1368,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/200,2025-01-21 13:42:52
https://firstmonday.org/ojs/index.php/fm/article/view/1363,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/200,2025-01-21 13:42:52
https://firstmonday.org/ojs/index.php/fm/article/view/1371,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/200,2025-01-21 13:42:52
https://firstmonday.org/ojs/index.php/fm/article/view/1364,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/200,2025-01-21 13:42:52
https://firstmonday.org/ojs/index.php/fm/article/view/1366,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/200,2025-01-21 13:42:52
https://firstmonday.org/ojs/index.php/fm/article/view/1370,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/200,2025-01-21 13:42:52
https://firstmonday.org/ojs/index.php/fm/article/view/1367,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/200,2025-01-21 13:42:52
https://firstmonday.org/ojs/index.php/fm/article/view/1382,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/202,2025-01-21 13:42:55
https://firstmonday.org/ojs/index.php/fm/article/view/1389,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/202,2025-01-21 13:42:55
https://firstmonday.org/ojs/index.php/fm/article/view/1385,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/202,2025-01-21 13:42:55
https://firstmonday.org/ojs/index.php/fm/article/view/1384,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/202,2025-01-21 13:42:55
https://firstmonday.org/ojs/index.php/fm/article/view/1383,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/202,2025-01-21 13:42:55
https://firstmonday.org/ojs/index.php/fm/article/view/1388,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/202,2025-01-21 13:42:55
https://firstmonday.org/ojs/index.php/fm/article/view/1381,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/202,2025-01-21 13:42:55
https://firstmonday.org/ojs/index.php/fm/article/view/1387,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/202,2025-01-21 13:42:55
https://firstmonday.org/ojs/index.php/fm/article/view/1386,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/202,2025-01-21 13:42:55
https://firstmonday.org/ojs/index.php/fm/article/view/1402,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/203,2025-01-21 13:42:59
https://firstmonday.org/ojs/index.php/fm/article/view/1403,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/203,2025-01-21 13:42:59
https://firstmonday.org/ojs/index.php/fm/article/view/1404,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/203,2025-01-21 13:42:59
https://firstmonday.org/ojs/index.php/fm/article/view/1396,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/203,2025-01-21 13:42:59
